,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
239,239,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,fd2d:ab8c:225:0:c5bd:7dba:c09b:5a83,08:00:27:bd:f2:09,08:00:27,0,58,6,0,0,778930,778931,1,2,172,778930,778930,0,1,86,778931,778931,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
240,240,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,778931,778931,0,1,86,778931,778931,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
241,241,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,1900,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1785534,1793996,8462,18,9399,1785534,1793996,8462,18,9399,0,0,0,0,0,477,522.1666666666667,30.86069268407916,557,477,522.1666666666667,30.86069268407916,557,0,0.0,0.0,0,129,497.7647058823529,407.17295609663296,1302,129,497.7647058823529,407.17295609663296,1302,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250,,,,
242,242,0,0.0.0.0,d8:58:d7:00:0f:72,d8:58:d7,0,224.0.0.1,01:00:5e:00:00:01,01:00:5e,0,2,4,0,0,923202,923202,0,1,60,923202,923202,0,1,60,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
243,243,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,0,2,4,0,0,1801707,1801707,0,1,46,1801707,1801707,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
244,244,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,137,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,137,17,4,0,0,1802140,1802140,0,1,92,1802140,1802140,0,1,92,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NetBIOS,System,0,6,macbookpro-581d,,,,
245,245,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,0,2,4,0,0,930705,930705,0,1,46,930705,930705,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
246,246,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,224.0.0.253,01:00:5e:00:00:fd,01:00:5e,0,2,4,0,0,925206,925206,0,1,46,925206,925206,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
247,247,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff00:7a6,33:33:ff:00:07:a6,33:33:ff,0,58,6,0,0,1902702,1902702,0,1,86,1902702,1902702,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
248,248,0,fd2d:ab8c:225:0:79ec:26b9:bb98:fae8,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:1,33:33:ff:00:00:01,33:33:ff,0,58,6,0,0,946749,946749,0,1,86,946749,946749,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
249,249,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff00:7a6,33:33:ff:00:07:a6,33:33:ff,0,58,6,0,0,2031207,2031207,0,1,86,2031207,2031207,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
250,250,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,137,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,137,17,4,0,0,947051,958549,11498,6,552,947051,958549,11498,6,552,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,750,2299.6,3463.89294003149,8496,750,2299.6,3463.89294003149,8496,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NetBIOS,System,0,6,wpad,,,,
251,251,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,0,2,4,0,0,1935199,2053699,118500,2,92,1935199,2053699,118500,2,92,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,118500,118500.0,0.0,118500,118500,118500.0,0.0,118500,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
252,252,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,1022017,1022017,0,1,86,1022017,1022017,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
253,253,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff87:1f07,33:33:ff:87:1f:07,33:33:ff,0,58,6,0,0,1026689,1026689,0,1,86,1026689,1026689,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
254,254,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,1027188,1027188,0,1,86,1027188,1027188,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
255,255,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,951762,951762,0,1,86,951762,951762,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
256,256,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,63848,224.0.0.253,01:00:5e:00:00:fd,01:00:5e,3544,17,4,0,0,768196,768196,0,1,82,768196,768196,0,1,82,0,0,0,0,0,82,82.0,0.0,82,82,82.0,0.0,82,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
257,257,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,59163,ff02::c,33:33:00:00:00:0c,33:33:00,1900,17,6,0,0,1815066,2241259,426193,135,27912,1815066,2241259,426193,135,27912,0,0,0,0,0,179,206.7555555555556,5.795606502029633,208,179,206.7555555555556,5.795606502029633,208,0,0.0,0.0,0,1,3180.5447761194027,749.2371420134656,3997,1,3180.5447761194027,749.2371420134656,3997,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,[ff02::c],,,,
258,258,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::c,33:33:00:00:00:0c,33:33:00,0,58,6,0,0,1022206,1022206,0,1,86,1022206,1022206,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
259,259,0,0.0.0.0,d8:bb:2c:43:01:45,d8:bb:2c,68,255.255.255.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,67,17,4,0,0,1925057,1925057,0,1,342,1925057,1925057,0,1,342,0,0,0,0,0,342,342.0,0.0,342,342,342.0,0.0,342,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCP,Network,0,6,iphone,"1,121,3,6,15,119,252",,,
260,260,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff98:fae8,33:33:ff:98:fa:e8,33:33:ff,0,58,6,0,0,904189,1022189,118000,2,172,904189,1022189,118000,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,118000,118000.0,0.0,118000,118000,118000.0,0.0,118000,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
261,261,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff00:7a6,33:33:ff:00:07:a6,33:33:ff,0,58,6,0,0,2159701,2159701,0,1,86,2159701,2159701,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
262,262,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,65203,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,946750,946851,101,2,128,946750,946851,101,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,101,101.0,0.0,101,101,101.0,0.0,101,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
263,263,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,0,2,4,0,0,2178699,2178699,0,1,46,2178699,2178699,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
264,264,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,59903,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,956747,956848,101,2,168,956747,956848,101,2,168,0,0,0,0,0,84,84.0,0.0,84,84,84.0,0.0,84,0,0.0,0.0,0,101,101.0,0.0,101,101,101.0,0.0,101,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
265,265,0,0.0.0.0,d8:58:d7:00:0f:72,d8:58:d7,0,224.0.0.1,01:00:5e:00:00:01,01:00:5e,0,2,4,0,0,1048641,1048641,0,1,60,1048641,1048641,0,1,60,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
266,266,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,1900,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,2229552,2238014,8462,18,9399,2229552,2238014,8462,18,9399,0,0,0,0,0,477,522.1666666666667,30.86069268407916,557,477,522.1666666666667,30.86069268407916,557,0,0.0,0.0,0,130,497.76470588235287,407.0636512591988,1302,130,497.76470588235287,407.0636512591988,1302,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250,,,,
267,267,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff67:c2c1,33:33:ff:67:c2:c1,33:33:ff,0,58,6,0,0,1025200,1025200,0,1,86,1025200,1025200,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
268,268,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,0,2,4,0,0,1053702,1053702,0,1,46,1053702,1053702,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
269,269,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,224.0.0.253,01:00:5e:00:00:fd,01:00:5e,0,2,4,0,0,1054703,1054703,0,1,46,1054703,1054703,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
270,270,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:3,33:33:00:01:00:03,33:33:00,0,58,6,0,0,1024199,1024199,0,1,86,1024199,1024199,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
271,271,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49487,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1035740,1035943,203,18,2137,1035740,1035943,203,10,1163,1035741,1035747,6,8,974,54,118.72222222222224,53.95401697475749,251,54,116.3,52.006516685678704,194,66,121.75,59.77756387522949,251,0,11.941176470588236,47.43346733614792,196,0,22.55555555555556,65.41809977198801,197,0,0.8571428571428572,0.3779644730092272,1,2,0,0,0,17,14,0,0,1,0,0,0,9,7,0,0,1,0,0,0,8,7,0,0,NetBIOS.SMBv1,System,0,6,,,,,
272,272,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,138,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,1003278,1040707,37429,2,464,1003278,1040707,37429,2,464,0,0,0,0,0,216,232.0,22.62741699796952,248,216,232.0,22.62741699796952,248,0,0.0,0.0,0,37429,37429.0,0.0,37429,37429,37429.0,0.0,37429,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NetBIOS.SMBv1,System,0,6,win24,,,,
273,273,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff87:1f07,33:33:ff:87:1f:07,33:33:ff,0,58,6,0,0,1148189,1148189,0,1,86,1148189,1148189,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
274,274,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::c,33:33:00:00:00:0c,33:33:00,0,58,6,0,0,1153205,1153205,0,1,86,1153205,1153205,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
275,275,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,1151189,1151189,0,1,86,1151189,1151189,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
276,276,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff9b:5a83,33:33:ff:9b:5a:83,33:33:ff,0,58,6,0,0,1030708,1147707,116999,2,172,1030708,1147707,116999,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,116999,116999.0,0.0,116999,116999,116999.0,0.0,116999,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
277,277,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49490,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1036867,1037991,1124,11,1150,1036867,1037990,1123,6,558,1036867,1037991,1124,5,592,54,104.54545454545456,70.53844857432524,251,54,93.0,58.330095148216586,191,54,118.4,88.01306721163625,251,0,112.4,291.509176527944,923,0,224.6,399.7828160389088,923,1,281.0,560.0,1121,2,0,0,0,10,4,1,1,1,0,0,0,5,2,0,1,1,0,0,0,5,2,1,0,NetBIOS.SMBv1,System,0,6,,,,,
278,278,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49493,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1036871,1038003,1132,12,4876,1036871,1038003,1132,7,4594,1036871,1038003,1132,5,282,54,406.33333333333337,611.8786768236945,1514,54,656.2857142857142,715.1498011572387,1514,54,56.4,5.366563145999495,66,0,102.9090909090909,277.6571463317501,919,0,188.66666666666669,459.2000290360037,1126,0,283.0,434.7758042945812,919,2,0,0,0,11,3,1,1,1,0,0,0,6,3,0,1,1,0,0,0,5,0,1,0,SMBv23,System,1,1,,,,,
279,279,0,0.0.0.0,d8:58:d7:00:0f:72,d8:58:d7,0,224.0.0.1,01:00:5e:00:00:01,01:00:5e,0,2,4,0,0,1174081,1174081,0,1,60,1174081,1174081,0,1,60,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
280,280,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49496,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1036873,1038004,1131,12,4876,1036873,1038003,1130,7,4594,1036873,1038004,1131,5,282,54,406.33333333333337,611.8786768236945,1514,54,656.2857142857142,715.1498011572387,1514,54,56.4,5.366563145999495,66,0,102.8181818181818,277.4724556354444,919,0,188.33333333333331,457.89329179042,1123,1,282.75,434.677179065108,919,2,0,0,0,11,3,1,1,1,0,0,0,6,3,0,1,1,0,0,0,5,0,1,0,SMBv23,System,1,1,,,,,
281,281,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,0,2,4,0,0,1174706,1174706,0,1,46,1174706,1174706,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
282,282,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49499,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1036876,1038005,1129,12,4876,1036876,1038004,1128,7,4594,1036876,1038005,1129,5,282,54,406.33333333333337,611.8786768236945,1514,54,656.2857142857142,715.1498011572387,1514,54,56.4,5.366563145999495,66,0,102.63636363636364,277.658881625376,920,0,188.0,457.0767987986264,1121,1,282.25,435.3468923360619,920,2,0,0,0,11,3,1,1,1,0,0,0,6,3,0,1,1,0,0,0,5,0,1,0,SMBv23,System,1,1,,,,,
283,283,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,224.0.0.253,01:00:5e:00:00:fd,01:00:5e,0,2,4,0,0,1175707,1175707,0,1,46,1175707,1175707,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
284,284,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49502,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1036877,1038005,1128,12,4876,1036877,1038004,1127,7,4594,1036878,1038005,1127,5,282,54,406.33333333333337,611.8786768236945,1514,54,656.2857142857142,715.1498011572387,1514,54,56.4,5.366563145999495,66,0,102.54545454545456,277.9540838470857,921,0,187.83333333333331,457.157923114832,1121,1,281.75,436.1707425615188,921,2,0,0,0,11,3,1,1,1,0,0,0,6,3,0,1,1,0,0,0,5,0,1,0,SMBv23,System,1,1,,,,,
285,285,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49508,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1037992,1038006,14,10,4760,1037992,1038004,12,6,4536,1037992,1038006,14,4,224,54,476.0,652.0920180465331,1514,54,756.0,728.1439418137048,1514,54,56.0,3.999999999999999,62,0,1.5555555555555556,2.068278940998476,6,0,2.4,2.5099800796022267,6,1,4.666666666666667,3.2145502536643185,7,2,0,0,0,9,3,1,1,1,0,0,0,5,3,0,1,1,0,0,0,4,0,1,0,SMBv23,System,1,1,,,,,
286,286,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49511,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,6,4,0,0,1039116,1040349,1233,628,548162,1039116,1040349,1233,375,529239,1039116,1040349,1233,253,18923,54,872.8694267515924,680.977816636626,1514,54,1411.3039999999996,235.6253787298904,1514,54,74.79446640316208,23.26310112645561,251,0,1.9665071770334923,37.39035721333887,916,0,3.2967914438502675,48.3935512994442,916,0,4.8928571428571415,70.02105850410493,1112,2,0,0,0,627,256,1,1,1,0,0,0,374,128,0,1,1,0,0,0,253,128,1,0,NetBIOS.SMBv1,System,0,6,,,,,
